amfi_code,date,nav,daily_return_pct
120503,2025-12-28,112.9739,0.0
120503,2025-12-29,112.1791,-0.7035
120503,2025-12-30,111.5221,-0.5857
120503,2025-12-31,111.2615,-0.2337
120503,2026-01-01,111.0576,-0.1833
120503,2026-01-02,110.479,-0.521
120503,2026-01-03,110.479,0.0
120503,2026-01-04,110.479,0.0
120503,2026-01-05,109.7994,-0.6151
120503,2026-01-06,109.6346,-0.1501
120503,2026-01-07,109.8535,0.1997
120503,2026-01-08,109.604,-0.2271
120503,2026-01-09,110.7869,1.0792
120503,2026-01-10,110.7869,0.0
120503,2026-01-11,110.7869,0.0
120503,2026-01-12,111.3419,0.501
120503,2026-01-13,109.8473,-1.3424
120503,2026-01-14,110.4128,0.5148
120503,2026-01-15,111.0613,0.5873
120503,2026-01-16,110.6934,-0.3313
120503,2026-01-17,110.6934,0.0
120503,2026-01-18,110.6934,0.0
120503,2026-01-19,109.2997,-1.2591
120503,2026-01-20,109.3639,0.0587
120503,2026-01-21,109.4129,0.0448
120503,2026-01-22,108.3918,-0.9333
120503,2026-01-23,107.0686,-1.2208
120503,2026-01-24,107.0686,0.0
120503,2026-01-25,107.0686,0.0
120503,2026-01-26,107.0412,-0.0256
120503,2026-01-27,106.8765,-0.1539
120503,2026-01-28,106.5388,-0.316
120503,2026-01-29,106.5154,-0.022
120503,2026-01-30,105.539,-0.9167
120503,2026-01-31,105.539,0.0
120503,2026-02-01,105.539,0.0
120503,2026-02-02,105.1893,-0.3313
120503,2026-02-03,105.7397,0.5232
120503,2026-02-04,105.4683,-0.2567
120503,2026-02-05,103.9781,-1.4129
120503,2026-02-06,103.599,-0.3646
120503,2026-02-07,103.599,0.0
120503,2026-02-08,103.599,0.0
120503,2026-02-09,102.6788,-0.8882
120503,2026-02-10,102.9741,0.2876
120503,2026-02-11,103.3173,0.3333
120503,2026-02-12,101.8694,-1.4014
120503,2026-02-13,102.6065,0.7236
120503,2026-02-14,102.6065,0.0
120503,2026-02-15,102.6065,0.0
120503,2026-02-16,101.6575,-0.9249
120503,2026-02-17,103.1182,1.4369
120503,2026-02-18,103.127,0.0085
120503,2026-02-19,102.0523,-1.0421
120503,2026-02-20,101.0817,-0.9511
120503,2026-02-21,101.0817,0.0
120503,2026-02-22,101.0817,0.0
120503,2026-02-23,101.4449,0.3593
120503,2026-02-24,101.1475,-0.2932
120503,2026-02-25,101.1135,-0.0336
120503,2026-02-26,102.6149,1.4849
120503,2026-02-27,102.0367,-0.5635
120503,2026-02-28,102.0367,0.0
120503,2026-03-01,102.0367,0.0
120503,2026-03-02,102.1433,0.1045
120503,2026-03-03,103.4837,1.3123
120503,2026-03-04,103.7844,0.2906
120503,2026-03-05,102.3771,-1.356
120503,2026-03-06,102.8875,0.4985
120503,2026-03-07,102.8875,0.0
120503,2026-03-08,102.8875,0.0
120503,2026-03-09,101.8901,-0.9694
120503,2026-03-10,103.2154,1.3007
120503,2026-03-11,102.5219,-0.6719
120503,2026-03-12,105.2966,2.7064
120503,2026-03-13,106.7232,1.3548
120503,2026-03-14,106.7232,0.0
120503,2026-03-15,106.7232,0.0
120503,2026-03-16,106.0307,-0.6489
120503,2026-03-17,106.1041,0.0692
120503,2026-03-18,106.8668,0.7188
120503,2026-03-19,107.6635,0.7455
120503,2026-03-20,108.1401,0.4427
120503,2026-03-21,108.1401,0.0
120503,2026-03-22,108.1401,0.0
120503,2026-03-23,109.3973,1.1626
120503,2026-03-24,109.3351,-0.0569
120503,2026-03-25,109.0383,-0.2715
120503,2026-03-26,108.7614,-0.2539
120503,2026-03-27,109.6444,0.8119
120503,2026-03-28,109.6444,0.0
120503,2026-03-29,109.6444,0.0
120503,2026-03-30,110.0548,0.3743
120503,2026-03-31,110.3949,0.309
120503,2026-04-01,111.2292,0.7557
120503,2026-04-02,109.2916,-1.742
120503,2026-04-03,109.6475,0.3256
120503,2026-04-04,109.6475,0.0
120503,2026-04-05,109.6475,0.0
120503,2026-04-06,109.9157,0.2446
120503,2026-04-07,111.6029,1.535
120503,2026-04-08,110.1653,-1.2881
120503,2026-04-09,111.7463,1.4351
120503,2026-04-10,111.8783,0.1181
120503,2026-04-11,111.8783,0.0
120503,2026-04-12,111.8783,0.0
120503,2026-04-13,112.4198,0.484
120503,2026-04-14,114.1526,1.5414
120503,2026-04-15,114.7778,0.5477
120503,2026-04-16,115.2432,0.4055
120503,2026-04-17,115.5493,0.2656
120503,2026-04-18,115.5493,0.0
120503,2026-04-19,115.5493,0.0
120503,2026-04-20,115.117,-0.3741
120503,2026-04-21,115.1475,0.0265
120503,2026-04-22,114.4822,-0.5778
120503,2026-04-23,114.4963,0.0123
120503,2026-04-24,112.2196,-1.9884
120503,2026-04-25,112.2196,0.0
120503,2026-04-26,112.2196,0.0
120503,2026-04-27,112.7031,0.4309
120503,2026-04-28,112.6403,-0.0557
120503,2026-04-29,112.3647,-0.2447
120503,2026-04-30,112.6408,0.2457
120503,2026-05-01,111.2831,-1.2053
120503,2026-05-02,111.2831,0.0
120503,2026-05-03,111.2831,0.0
120503,2026-05-04,113.2511,1.7685
120503,2026-05-05,113.2069,-0.039
120503,2026-05-06,113.1197,-0.077
120503,2026-05-07,112.2186,-0.7966
120503,2026-05-08,112.3002,0.0727
120503,2026-05-09,112.3002,0.0
120503,2026-05-10,112.3002,0.0
120503,2026-05-11,113.7409,1.2829
120503,2026-05-12,114.8441,0.9699
120503,2026-05-13,115.7724,0.8083
120503,2026-05-14,116.3917,0.5349
120503,2026-05-15,116.0841,-0.2643
120503,2026-05-16,116.0841,0.0
120503,2026-05-17,116.0841,0.0
120503,2026-05-18,114.6681,-1.2198
120503,2026-05-19,114.524,-0.1257
120503,2026-05-20,114.345,-0.1563
120503,2026-05-21,115.4671,0.9813
120503,2026-05-22,115.8423,0.3249
120503,2026-05-23,115.8423,0.0
120503,2026-05-24,115.8423,0.0
120503,2026-05-25,117.5619,1.4844
120503,2026-05-26,118.8713,1.1138
120503,2026-05-27,118.4548,-0.3504
120503,2026-05-28,116.6544,-1.5199
120503,2026-05-29,118.1496,1.2817
120504,2022-01-03,60.1474,
120504,2022-01-04,59.4577,-1.1467
120504,2022-01-05,60.2855,1.3923
120504,2022-01-06,60.5202,0.3893
120504,2022-01-07,60.6373,0.1935
120504,2022-01-08,60.6373,0.0
120504,2022-01-09,60.6373,0.0
120504,2022-01-10,61.5388,1.4867
120504,2022-01-11,62.3051,1.2452
120504,2022-01-12,62.6963,0.6279
120504,2022-01-13,62.991,0.47
120504,2022-01-14,63.367,0.5969
120504,2022-01-15,63.367,0.0
120504,2022-01-16,63.367,0.0
120504,2022-01-17,63.1764,-0.3008
120504,2022-01-18,63.1783,0.003
120504,2022-01-19,62.7099,-0.7414
120504,2022-01-20,62.5583,-0.2417
120504,2022-01-21,62.3885,-0.2714
120504,2022-01-22,62.3885,0.0
120504,2022-01-23,62.3885,0.0
120504,2022-01-24,62.0719,-0.5075
120504,2022-01-25,62.1789,0.1724
120504,2022-01-26,62.0335,-0.2338
120504,2022-01-27,62.341,0.4957
120504,2022-01-28,61.4871,-1.3697
120504,2022-01-29,61.4871,0.0
120504,2022-01-30,61.4871,0.0
120504,2022-01-31,61.4574,-0.0483
120504,2022-02-01,61.5605,0.1678
120504,2022-02-02,61.4237,-0.2222
120504,2022-02-03,61.3621,-0.1003
120504,2022-02-04,60.5414,-1.3375
120504,2022-02-05,60.5414,0.0
120504,2022-02-06,60.5414,0.0
120504,2022-02-07,60.7634,0.3667
120504,2022-02-08,61.1429,0.6246
120504,2022-02-09,61.4413,0.488
120504,2022-02-10,62.0388,0.9725
120504,2022-02-11,62.1812,0.2295
120504,2022-02-12,62.1812,0.0
120504,2022-02-13,62.1812,0.0
120504,2022-02-14,62.4765,0.4749
120504,2022-02-15,62.5948,0.1894
120504,2022-02-16,63.008,0.6601
120504,2022-02-17,62.1697,-1.3305
120504,2022-02-18,61.7135,-0.7338
120504,2022-02-19,61.7135,0.0
120504,2022-02-20,61.7135,0.0
120504,2022-02-21,62.6156,1.4618
120504,2022-02-22,61.3031,-2.0961
120504,2022-02-23,61.259,-0.0719
120504,2022-02-24,61.9275,1.0913
120504,2022-02-25,61.9086,-0.0305
120504,2022-02-26,61.9086,0.0
120504,2022-02-27,61.9086,0.0
120504,2022-02-28,61.7196,-0.3053
120504,2022-03-01,61.822,0.1659
120504,2022-03-02,61.6616,-0.2595
120504,2022-03-03,61.7102,0.0788
120504,2022-03-04,61.371,-0.5497
120504,2022-03-05,61.371,0.0
120504,2022-03-06,61.371,0.0
120504,2022-03-07,62.006,1.0347
120504,2022-03-08,62.8216,1.3154
120504,2022-03-09,62.7802,-0.0659
120504,2022-03-10,62.0492,-1.1644
120504,2022-03-11,61.795,-0.4097
120504,2022-03-12,61.795,0.0
120504,2022-03-13,61.795,0.0
120504,2022-03-14,61.7267,-0.1105
120504,2022-03-15,62.0345,0.4986
120504,2022-03-16,61.5172,-0.8339
120504,2022-03-17,61.1328,-0.6249
120504,2022-03-18,61.4405,0.5033
120504,2022-03-19,61.4405,0.0
120504,2022-03-20,61.4405,0.0
120504,2022-03-21,61.9833,0.8835
120504,2022-03-22,61.6763,-0.4953
120504,2022-03-23,60.9868,-1.1179
120504,2022-03-24,62.8114,2.9918
120504,2022-03-25,63.2794,0.7451
120504,2022-03-26,63.2794,0.0
120504,2022-03-27,63.2794,0.0
120504,2022-03-28,63.1632,-0.1836
120504,2022-03-29,63.682,0.8214
120504,2022-03-30,63.6449,-0.0583
120504,2022-03-31,64.1666,0.8197
120504,2022-04-01,64.29,0.1923
120504,2022-04-02,64.29,0.0
120504,2022-04-03,64.29,0.0
120504,2022-04-04,64.375,0.1322
120504,2022-04-05,64.3437,-0.0486
120504,2022-04-06,63.5604,-1.2174
120504,2022-04-07,64.6895,1.7764
120504,2022-04-08,64.1877,-0.7757
120504,2022-04-09,64.1877,0.0
120504,2022-04-10,64.1877,0.0
120504,2022-04-11,63.4551,-1.1413
120504,2022-04-12,63.3688,-0.136
120504,2022-04-13,62.8662,-0.7931
120504,2022-04-14,62.8699,0.0059
120504,2022-04-15,63.2851,0.6604
120504,2022-04-16,63.2851,0.0
120504,2022-04-17,63.2851,0.0
120504,2022-04-18,63.8759,0.9336
120504,2022-04-19,64.3698,0.7732
120504,2022-04-20,64.2296,-0.2178
120504,2022-04-21,64.2909,0.0954
120504,2022-04-22,64.5559,0.4122
120504,2022-04-23,64.5559,0.0
120504,2022-04-24,64.5559,0.0
120504,2022-04-25,63.5956,-1.4875
120504,2022-04-26,63.9494,0.5563
120504,2022-04-27,63.1654,-1.226
120504,2022-04-28,64.3454,1.8681
120504,2022-04-29,64.1494,-0.3046
120504,2022-04-30,64.1494,0.0
120504,2022-05-01,64.1494,0.0
120504,2022-05-02,64.0779,-0.1115
120504,2022-05-03,63.6773,-0.6252
120504,2022-05-04,63.3571,-0.5028
120504,2022-05-05,64.674,2.0785
120504,2022-05-06,65.2462,0.8847
120504,2022-05-07,65.2462,0.0
120504,2022-05-08,65.2462,0.0
120504,2022-05-09,64.3941,-1.306
120504,2022-05-10,65.2877,1.3877
120504,2022-05-11,66.0124,1.11
120504,2022-05-12,65.8829,-0.1962
120504,2022-05-13,66.0954,0.3225
120504,2022-05-14,66.0954,0.0
120504,2022-05-15,66.0954,0.0
120504,2022-05-16,66.1208,0.0384
120504,2022-05-17,67.3158,1.8073
120504,2022-05-18,66.8793,-0.6484
120504,2022-05-19,67.0,0.1805
120504,2022-05-20,66.7819,-0.3255
120504,2022-05-21,66.7819,0.0
120504,2022-05-22,66.7819,0.0
120504,2022-05-23,65.9773,-1.2048
120504,2022-05-24,67.2996,2.0042
120504,2022-05-25,66.6363,-0.9856
120504,2022-05-26,66.8003,0.2461
120504,2022-05-27,65.8165,-1.4727
120504,2022-05-28,65.8165,0.0
120504,2022-05-29,65.8165,0.0
120504,2022-05-30,65.6192,-0.2998
120504,2022-05-31,65.8978,0.4246
120504,2022-06-01,65.454,-0.6735
120504,2022-06-02,65.8275,0.5706
120504,2022-06-03,65.7054,-0.1855
120504,2022-06-04,65.7054,0.0
120504,2022-06-05,65.7054,0.0
120504,2022-06-06,66.4154,1.0806
120504,2022-06-07,67.2525,1.2604
120504,2022-06-08,66.9399,-0.4648
120504,2022-06-09,67.0198,0.1194
120504,2022-06-10,67.1629,0.2135
120504,2022-06-11,67.1629,0.0
120504,2022-06-12,67.1629,0.0
120504,2022-06-13,67.5656,0.5996
120504,2022-06-14,67.6091,0.0644
120504,2022-06-15,67.7575,0.2195
120504,2022-06-16,67.6471,-0.1629
120504,2022-06-17,67.7509,0.1534
120504,2022-06-18,67.7509,0.0
120504,2022-06-19,67.7509,0.0
120504,2022-06-20,68.5662,1.2034
120504,2022-06-21,68.9936,0.6233
120504,2022-06-22,69.4574,0.6722
120504,2022-06-23,69.9378,0.6916
120504,2022-06-24,69.8791,-0.0839
120504,2022-06-25,69.8791,0.0
120504,2022-06-26,69.8791,0.0
120504,2022-06-27,70.112,0.3333
120504,2022-06-28,69.48,-0.9014
120504,2022-06-29,70.2981,1.1775
120504,2022-06-30,68.6291,-2.3742
120504,2022-07-01,68.6118,-0.0252
120504,2022-07-02,68.6118,0.0
120504,2022-07-03,68.6118,0.0
120504,2022-07-04,69.3414,1.0634
120504,2022-07-05,68.5477,-1.1446
120504,2022-07-06,68.8253,0.405
120504,2022-07-07,68.4486,-0.5473
120504,2022-07-08,68.2616,-0.2732
120504,2022-07-09,68.2616,0.0
120504,2022-07-10,68.2616,0.0
120504,2022-07-11,68.8689,0.8897
120504,2022-07-12,69.0249,0.2265
120504,2022-07-13,67.8326,-1.7273
120504,2022-07-14,67.2856,-0.8064
120504,2022-07-15,67.9019,0.9159
120504,2022-07-16,67.9019,0.0
120504,2022-07-17,67.9019,0.0
120504,2022-07-18,68.2065,0.4486
120504,2022-07-19,69.3019,1.606
120504,2022-07-20,70.3743,1.5474
120504,2022-07-21,70.1984,-0.2499
120504,2022-07-22,71.8024,2.285
120504,2022-07-23,71.8024,0.0
120504,2022-07-24,71.8024,0.0
120504,2022-07-25,71.855,0.0733
120504,2022-07-26,71.2843,-0.7942
120504,2022-07-27,70.9236,-0.506
120504,2022-07-28,69.5619,-1.92
120504,2022-07-29,70.5912,1.4797
120504,2022-07-30,70.5912,0.0
120504,2022-07-31,70.5912,0.0
120504,2022-08-01,71.628,1.4687
120504,2022-08-02,71.026,-0.8405
120504,2022-08-03,70.9199,-0.1494
120504,2022-08-04,71.0164,0.1361
120504,2022-08-05,70.4538,-0.7922
120504,2022-08-06,70.4538,0.0
120504,2022-08-07,70.4538,0.0
120504,2022-08-08,69.4075,-1.4851
120504,2022-08-09,69.3146,-0.1338
120504,2022-08-10,69.1542,-0.2314
120504,2022-08-11,68.9533,-0.2905
120504,2022-08-12,69.1245,0.2483
120504,2022-08-13,69.1245,0.0
120504,2022-08-14,69.1245,0.0
120504,2022-08-15,70.0376,1.3209
120504,2022-08-16,69.8867,-0.2155
120504,2022-08-17,70.028,0.2022
120504,2022-08-18,70.5147,0.695
120504,2022-08-19,70.8967,0.5417
120504,2022-08-20,70.8967,0.0
120504,2022-08-21,70.8967,0.0
120504,2022-08-22,70.55,-0.489
120504,2022-08-23,70.6464,0.1366
120504,2022-08-24,71.025,0.5359
120504,2022-08-25,70.358,-0.9391
120504,2022-08-26,71.1831,1.1727
120504,2022-08-27,71.1831,0.0
120504,2022-08-28,71.1831,0.0
120504,2022-08-29,72.1247,1.3228
120504,2022-08-30,71.7034,-0.5841
120504,2022-08-31,71.8631,0.2227
120504,2022-09-01,72.3086,0.6199
120504,2022-09-02,71.9986,-0.4287
120504,2022-09-03,71.9986,0.0
120504,2022-09-04,71.9986,0.0
120504,2022-09-05,72.3424,0.4775
120504,2022-09-06,72.484,0.1957
120504,2022-09-07,71.5886,-1.2353
120504,2022-09-08,71.9162,0.4576
120504,2022-09-09,71.2585,-0.9145
120504,2022-09-10,71.2585,0.0
120504,2022-09-11,71.2585,0.0
120504,2022-09-12,71.8883,0.8838
120504,2022-09-13,71.5009,-0.5389
120504,2022-09-14,71.4361,-0.0906
120504,2022-09-15,72.3432,1.2698
120504,2022-09-16,72.6981,0.4906
120504,2022-09-17,72.6981,0.0
120504,2022-09-18,72.6981,0.0
120504,2022-09-19,72.0464,-0.8964
120504,2022-09-20,71.4413,-0.8399
120504,2022-09-21,71.1014,-0.4758
120504,2022-09-22,71.3861,0.4004
120504,2022-09-23,71.6489,0.3681
120504,2022-09-24,71.6489,0.0
120504,2022-09-25,71.6489,0.0
120504,2022-09-26,71.1549,-0.6895
120504,2022-09-27,70.4625,-0.9731
120504,2022-09-28,70.6742,0.3004
120504,2022-09-29,70.5973,-0.1088
120504,2022-09-30,71.9904,1.9733
120504,2022-10-01,71.9904,0.0
120504,2022-10-02,71.9904,0.0
120504,2022-10-03,72.0508,0.0839
120504,2022-10-04,73.2507,1.6654
120504,2022-10-05,72.5359,-0.9758
120504,2022-10-06,71.5734,-1.3269
120504,2022-10-07,70.9064,-0.9319
120504,2022-10-08,70.9064,0.0
120504,2022-10-09,70.9064,0.0
120504,2022-10-10,71.6909,1.1064
120504,2022-10-11,72.8474,1.6132
120504,2022-10-12,72.384,-0.6361
120504,2022-10-13,72.1277,-0.3541
120504,2022-10-14,71.4248,-0.9745
120504,2022-10-15,71.4248,0.0
120504,2022-10-16,71.4248,0.0
120504,2022-10-17,70.329,-1.5342
120504,2022-10-18,70.8125,0.6875
120504,2022-10-19,70.9885,0.2485
120504,2022-10-20,71.0317,0.0609
120504,2022-10-21,70.1963,-1.1761
120504,2022-10-22,70.1963,0.0
120504,2022-10-23,70.1963,0.0
120504,2022-10-24,71.2557,1.5092
120504,2022-10-25,70.9766,-0.3917
120504,2022-10-26,71.3483,0.5237
120504,2022-10-27,70.4752,-1.2237
120504,2022-10-28,70.3932,-0.1164
120504,2022-10-29,70.3932,0.0
120504,2022-10-30,70.3932,0.0
120504,2022-10-31,70.6107,0.309
120504,2022-11-01,70.8512,0.3406
120504,2022-11-02,70.9845,0.1881
120504,2022-11-03,71.3316,0.489
120504,2022-11-04,70.6604,-0.941
120504,2022-11-05,70.6604,0.0
120504,2022-11-06,70.6604,0.0
120504,2022-11-07,70.82,0.2259
120504,2022-11-08,70.9277,0.1521
120504,2022-11-09,71.1094,0.2562
120504,2022-11-10,71.1915,0.1155
120504,2022-11-11,70.4329,-1.0656
120504,2022-11-12,70.4329,0.0
120504,2022-11-13,70.4329,0.0
120504,2022-11-14,69.655,-1.1045
120504,2022-11-15,68.3432,-1.8833
120504,2022-11-16,68.8733,0.7756
120504,2022-11-17,69.4136,0.7845
120504,2022-11-18,69.968,0.7987
120504,2022-11-19,69.968,0.0
120504,2022-11-20,69.968,0.0
120504,2022-11-21,70.1938,0.3227
120504,2022-11-22,68.9212,-1.813
120504,2022-11-23,68.3352,-0.8502
120504,2022-11-24,68.4733,0.2021
120504,2022-11-25,68.5905,0.1712
120504,2022-11-26,68.5905,0.0
120504,2022-11-27,68.5905,0.0
120504,2022-11-28,68.4913,-0.1446
120504,2022-11-29,68.7499,0.3776
120504,2022-11-30,68.7925,0.062
120504,2022-12-01,68.9013,0.1582
120504,2022-12-02,68.5494,-0.5107
120504,2022-12-03,68.5494,0.0
120504,2022-12-04,68.5494,0.0
120504,2022-12-05,69.1814,0.922
120504,2022-12-06,68.9546,-0.3278
120504,2022-12-07,68.1853,-1.1157
120504,2022-12-08,67.7582,-0.6264
120504,2022-12-09,67.5851,-0.2555
120504,2022-12-10,67.5851,0.0
120504,2022-12-11,67.5851,0.0
120504,2022-12-12,68.2154,0.9326
120504,2022-12-13,68.2251,0.0142
120504,2022-12-14,68.1484,-0.1124
120504,2022-12-15,67.4368,-1.0442
120504,2022-12-16,67.9406,0.7471
120504,2022-12-17,67.9406,0.0
120504,2022-12-18,67.9406,0.0
120504,2022-12-19,67.586,-0.5219
120504,2022-12-20,67.5612,-0.0367
120504,2022-12-21,68.4843,1.3663
120504,2022-12-22,68.8277,0.5014
120504,2022-12-23,67.8814,-1.3749
120504,2022-12-24,67.8814,0.0
120504,2022-12-25,67.8814,0.0
120504,2022-12-26,66.8648,-1.4976
120504,2022-12-27,66.8614,-0.0051
120504,2022-12-28,66.1842,-1.0128
120504,2022-12-29,66.5982,0.6255
120504,2022-12-30,66.6574,0.0889
120504,2022-12-31,66.6574,0.0
120504,2023-01-01,66.6574,0.0
120504,2023-01-02,66.7892,0.1977
120504,2023-01-03,66.4084,-0.5702
120504,2023-01-04,67.471,1.6001
120504,2023-01-05,69.2195,2.5915
120504,2023-01-06,69.0853,-0.1939
120504,2023-01-07,69.0853,0.0
120504,2023-01-08,69.0853,0.0
120504,2023-01-09,69.3364,0.3635
120504,2023-01-10,69.4319,0.1377
120504,2023-01-11,69.3088,-0.1773
120504,2023-01-12,68.8375,-0.68
120504,2023-01-13,68.2172,-0.9011
120504,2023-01-14,68.2172,0.0
120504,2023-01-15,68.2172,0.0
120504,2023-01-16,67.5722,-0.9455
120504,2023-01-17,67.8492,0.4099
120504,2023-01-18,67.5738,-0.4059
120504,2023-01-19,66.0887,-2.1977
120504,2023-01-20,66.3827,0.4449
120504,2023-01-21,66.3827,0.0
120504,2023-01-22,66.3827,0.0
120504,2023-01-23,66.3945,0.0178
120504,2023-01-24,67.2225,1.2471
120504,2023-01-25,67.4788,0.3813
120504,2023-01-26,66.6389,-1.2447
120504,2023-01-27,65.3751,-1.8965
120504,2023-01-28,65.3751,0.0
120504,2023-01-29,65.3751,0.0
120504,2023-01-30,64.9951,-0.5813
120504,2023-01-31,64.6711,-0.4985
120504,2023-02-01,65.2449,0.8873
120504,2023-02-02,65.2735,0.0438
120504,2023-02-03,65.9634,1.0569
120504,2023-02-04,65.9634,0.0
120504,2023-02-05,65.9634,0.0
120504,2023-02-06,65.2308,-1.1106
120504,2023-02-07,65.8224,0.9069
120504,2023-02-08,66.2765,0.6899
120504,2023-02-09,65.1409,-1.7134
120504,2023-02-10,65.9391,1.2253
120504,2023-02-11,65.9391,0.0
120504,2023-02-12,65.9391,0.0
120504,2023-02-13,66.0276,0.1342
120504,2023-02-14,66.2904,0.398
120504,2023-02-15,65.8207,-0.7085
120504,2023-02-16,66.5994,1.1831
120504,2023-02-17,65.9406,-0.9892
120504,2023-02-18,65.9406,0.0
120504,2023-02-19,65.9406,0.0
120504,2023-02-20,66.4605,0.7884
120504,2023-02-21,66.9778,0.7784
120504,2023-02-22,66.4391,-0.8043
120504,2023-02-23,67.6463,1.817
120504,2023-02-24,67.8196,0.2562
120504,2023-02-25,67.8196,0.0
120504,2023-02-26,67.8196,0.0
120504,2023-02-27,68.247,0.6302
120504,2023-02-28,67.3688,-1.2868
120504,2023-03-01,68.6742,1.9377
120504,2023-03-02,67.9716,-1.0231
120504,2023-03-03,68.6242,0.9601
120504,2023-03-04,68.6242,0.0
120504,2023-03-05,68.6242,0.0
120504,2023-03-06,68.0599,-0.8223
120504,2023-03-07,67.7243,-0.4931
120504,2023-03-08,68.2322,0.75
120504,2023-03-09,68.8889,0.9624
120504,2023-03-10,68.156,-1.0639
120504,2023-03-11,68.156,0.0
120504,2023-03-12,68.156,0.0
120504,2023-03-13,68.8501,1.0184
120504,2023-03-14,69.5234,0.9779
120504,2023-03-15,68.9863,-0.7725
120504,2023-03-16,70.0019,1.4722
120504,2023-03-17,69.1439,-1.2257
120504,2023-03-18,69.1439,0.0
120504,2023-03-19,69.1439,0.0
120504,2023-03-20,68.7994,-0.4982
120504,2023-03-21,69.1263,0.4751
120504,2023-03-22,68.6433,-0.6987
120504,2023-03-23,68.8387,0.2847
120504,2023-03-24,69.0208,0.2645
120504,2023-03-25,69.0208,0.0
120504,2023-03-26,69.0208,0.0
120504,2023-03-27,68.9426,-0.1133
120504,2023-03-28,69.4864,0.7888
120504,2023-03-29,69.3824,-0.1497
120504,2023-03-30,69.5601,0.2561
120504,2023-03-31,70.3033,1.0684
120504,2023-04-01,70.3033,0.0
120504,2023-04-02,70.3033,0.0
120504,2023-04-03,70.8317,0.7516
120504,2023-04-04,71.3613,0.7477
120504,2023-04-05,70.6781,-0.9574
120504,2023-04-06,71.0426,0.5157
120504,2023-04-07,70.5307,-0.7206
120504,2023-04-08,70.5307,0.0
120504,2023-04-09,70.5307,0.0
120504,2023-04-10,69.7741,-1.0727
120504,2023-04-11,69.766,-0.0116
120504,2023-04-12,69.2475,-0.7432
120504,2023-04-13,69.768,0.7517
120504,2023-04-14,70.3073,0.773
120504,2023-04-15,70.3073,0.0
120504,2023-04-16,70.3073,0.0
120504,2023-04-17,69.1731,-1.6132
120504,2023-04-18,68.705,-0.6767
120504,2023-04-19,67.8612,-1.2281
120504,2023-04-20,67.6198,-0.3557
120504,2023-04-21,67.9268,0.454
120504,2023-04-22,67.9268,0.0
120504,2023-04-23,67.9268,0.0
120504,2023-04-24,67.8168,-0.1619
120504,2023-04-25,67.4998,-0.4674
120504,2023-04-26,68.3134,1.2053
120504,2023-04-27,66.9734,-1.9615
120504,2023-04-28,67.7429,1.149
120504,2023-04-29,67.7429,0.0
120504,2023-04-30,67.7429,0.0
120504,2023-05-01,67.4533,-0.4275
120504,2023-05-02,67.4416,-0.0173
120504,2023-05-03,67.1633,-0.4127
120504,2023-05-04,68.1186,1.4224
120504,2023-05-05,67.4178,-1.0288
120504,2023-05-06,67.4178,0.0
120504,2023-05-07,67.4178,0.0
120504,2023-05-08,67.4596,0.062
120504,2023-05-09,67.8091,0.5181
120504,2023-05-10,66.887,-1.3598
120504,2023-05-11,66.3808,-0.7568
120504,2023-05-12,66.3283,-0.0791
120504,2023-05-13,66.3283,0.0
120504,2023-05-14,66.3283,0.0
120504,2023-05-15,65.8456,-0.7277
120504,2023-05-16,65.4074,-0.6655
120504,2023-05-17,65.2396,-0.2565
120504,2023-05-18,65.6483,0.6265
120504,2023-05-19,65.4839,-0.2504
120504,2023-05-20,65.4839,0.0
120504,2023-05-21,65.4839,0.0
120504,2023-05-22,66.1438,1.0077
120504,2023-05-23,65.5982,-0.8249
120504,2023-05-24,64.9114,-1.047
120504,2023-05-25,66.0576,1.7658
120504,2023-05-26,65.7093,-0.5273
120504,2023-05-27,65.7093,0.0
120504,2023-05-28,65.7093,0.0
120504,2023-05-29,64.9875,-1.0985
120504,2023-05-30,64.0297,-1.4738
120504,2023-05-31,64.6731,1.0048
120504,2023-06-01,64.512,-0.2491
120504,2023-06-02,64.401,-0.1721
120504,2023-06-03,64.401,0.0
120504,2023-06-04,64.401,0.0
120504,2023-06-05,64.3438,-0.0888
120504,2023-06-06,64.9547,0.9494
120504,2023-06-07,64.8854,-0.1067
120504,2023-06-08,66.2749,2.1415
120504,2023-06-09,66.3874,0.1697
120504,2023-06-10,66.3874,0.0
120504,2023-06-11,66.3874,0.0
120504,2023-06-12,67.0465,0.9928
120504,2023-06-13,67.5592,0.7647
120504,2023-06-14,67.5723,0.0194
120504,2023-06-15,67.2581,-0.465
120504,2023-06-16,67.4901,0.3449
120504,2023-06-17,67.4901,0.0
120504,2023-06-18,67.4901,0.0
120504,2023-06-19,67.8294,0.5027
120504,2023-06-20,67.5226,-0.4523
120504,2023-06-21,67.6566,0.1985
120504,2023-06-22,68.4335,1.1483
120504,2023-06-23,69.7303,1.895
120504,2023-06-24,69.7303,0.0
120504,2023-06-25,69.7303,0.0
120504,2023-06-26,70.2939,0.8083
120504,2023-06-27,71.4951,1.7088
120504,2023-06-28,71.136,-0.5023
120504,2023-06-29,71.6147,0.6729
120504,2023-06-30,72.5025,1.2397
120504,2023-07-01,72.5025,0.0
120504,2023-07-02,72.5025,0.0
120504,2023-07-03,71.9687,-0.7363
120504,2023-07-04,71.6981,-0.376
120504,2023-07-05,72.8431,1.597
